global_idx,fold,frame_idx_in_fold,sample_id,case,label,image_path,pc1,pc2
2233,fold_1,2233,3981,case72,positive,Sun_Multimodal/Train/case72_img_030.jpg,1.3791097288424525,-0.022928212184988084
2234,fold_1,2234,3982,case72,positive,Sun_Multimodal/Train/case72_img_031.jpg,1.678213895078639,0.20513690810498897
2235,fold_1,2235,3983,case72,positive,Sun_Multimodal/Train/case72_img_032.jpg,1.750539602896869,0.5193290346446275
2236,fold_1,2236,3984,case72,positive,Sun_Multimodal/Train/case72_img_033.jpg,1.4504295816989063,-0.31383953202967296
2237,fold_1,2237,3985,case72,positive,Sun_Multimodal/Train/case72_img_034.jpg,1.1487648622952196,0.7220365152441397
2238,fold_1,2238,3986,case72,positive,Sun_Multimodal/Train/case72_img_035.jpg,1.1135409483628922,0.8747064537999438
2239,fold_1,2239,3987,case72,positive,Sun_Multimodal/Train/case72_img_036.jpg,1.5604072901671724,0.8579382608933245
2240,fold_1,2240,3988,case72,positive,Sun_Multimodal/Train/case72_img_037.jpg,1.6061743003852633,0.374306829804921
2241,fold_1,2241,3989,case72,positive,Sun_Multimodal/Train/case72_img_038.jpg,1.723625032683061,0.5876142778033113
2242,fold_1,2242,3990,case72,positive,Sun_Multimodal/Train/case72_img_039.jpg,2.098738719912138,0.5144099685952166
2243,fold_1,2243,3991,case72,positive,Sun_Multimodal/Train/case72_img_040.jpg,1.695807515890295,0.4717601382068697
2244,fold_1,2244,3992,case72,positive,Sun_Multimodal/Train/case72_img_041.jpg,1.7644617563197065,0.2361660787766957
2245,fold_1,2245,3993,case72,positive,Sun_Multimodal/Train/case72_img_042.jpg,2.177673098916726,0.5105866372365537
2246,fold_1,2246,3994,case72,positive,Sun_Multimodal/Train/case72_img_043.jpg,2.013588847795262,0.8111969969779975
2247,fold_1,2247,3995,case72,positive,Sun_Multimodal/Train/case72_img_044.jpg,2.1991337559277966,0.6174680403801394
2248,fold_1,2248,3996,case72,positive,Sun_Multimodal/Train/case72_img_045.jpg,2.206913427554693,0.7094977569024743
2249,fold_1,2249,3997,case72,positive,Sun_Multimodal/Train/case72_img_046.jpg,1.9800427855251914,0.7122496746059293
2250,fold_1,2250,3998,case72,positive,Sun_Multimodal/Train/case72_img_047.jpg,-2.3628921811990127,1.542741232684742
2251,fold_1,2251,3999,case72,positive,Sun_Multimodal/Train/case72_img_048.jpg,0.8572296338213579,-0.6631913851123672
2252,fold_1,2252,4000,case72,positive,Sun_Multimodal/Train/case72_img_049.jpg,0.7188357960008003,-0.5075247682160611
2253,fold_1,2253,4001,case72,positive,Sun_Multimodal/Train/case72_img_050.jpg,2.1165098040116863,0.5042412068791233
2254,fold_1,2254,4002,case72,positive,Sun_Multimodal/Train/case72_img_051.jpg,2.0207013991372973,0.31724088960280294
2255,fold_1,2255,4003,case72,positive,Sun_Multimodal/Train/case72_img_052.jpg,2.163514962867482,0.4994894690328393
2256,fold_1,2256,4004,case72,positive,Sun_Multimodal/Train/case72_img_053.jpg,2.1593201179110553,0.417798939817138
2257,fold_1,2257,4005,case72,positive,Sun_Multimodal/Train/case72_img_054.jpg,2.19904191028139,0.4522142408516179
2258,fold_1,2258,4006,case72,positive,Sun_Multimodal/Train/case72_img_055.jpg,2.0212257325666334,0.39433470036648677
2259,fold_1,2259,4007,case72,positive,Sun_Multimodal/Train/case72_img_056.jpg,2.0010615279744677,0.5722935771781319
2260,fold_1,2260,4008,case72,positive,Sun_Multimodal/Train/case72_img_057.jpg,2.017278964111247,0.43683031102340864
2261,fold_1,2261,4009,case72,positive,Sun_Multimodal/Train/case72_img_058.jpg,2.002089084063992,0.4917200882988506
2262,fold_1,2262,4010,case72,positive,Sun_Multimodal/Train/case72_img_059.jpg,2.021389186591409,0.454988366260199
2263,fold_1,2263,4011,case72,positive,Sun_Multimodal/Train/case72_img_060.jpg,2.1626839488206047,1.0579949329999725
2264,fold_1,2264,4012,case72,positive,Sun_Multimodal/Train/case72_img_061.jpg,1.764452210754991,0.6865485830707505
2265,fold_1,2265,4013,case72,positive,Sun_Multimodal/Train/case72_img_062.jpg,1.8383968682551755,0.8407243128166106
2266,fold_1,2266,4014,case72,positive,Sun_Multimodal/Train/case72_img_063.jpg,1.5952342596245075,0.01058360653293744
2267,fold_1,2267,4015,case72,positive,Sun_Multimodal/Train/case72_img_064.jpg,0.9400936851750852,-0.32304502695653436
2268,fold_1,2268,4016,case72,positive,Sun_Multimodal/Train/case72_img_065.jpg,1.8148038971278562,0.3182595578759897
2269,fold_1,2269,4017,case72,positive,Sun_Multimodal/Train/case72_img_066.jpg,-2.1350478961928694,-0.7100806505837536
2270,fold_1,2270,4018,case72,positive,Sun_Multimodal/Train/case72_img_067.jpg,1.633417265606931,0.6088296858610844
2271,fold_1,2271,4019,case72,positive,Sun_Multimodal/Train/case72_img_068.jpg,2.0472037682778117,0.3769131124203
2272,fold_1,2272,4020,case72,positive,Sun_Multimodal/Train/case72_img_069.jpg,1.8120779553810091,0.9253948474822081
2273,fold_1,2273,4021,case72,positive,Sun_Multimodal/Train/case72_img_070.jpg,1.1418087837276596,0.2856758732318132
2274,fold_1,2274,4022,case72,positive,Sun_Multimodal/Train/case72_img_071.jpg,1.6756290396954936,0.6627757100988585
2275,fold_1,2275,4023,case72,positive,Sun_Multimodal/Train/case72_img_072.jpg,0.8680842287315826,0.31062915045318373
2276,fold_1,2276,4024,case72,positive,Sun_Multimodal/Train/case72_img_073.jpg,2.1715468278949857,0.4840703808056943
2277,fold_1,2277,4025,case72,positive,Sun_Multimodal/Train/case72_img_074.jpg,2.1200081050551534,0.6205145500880407
2278,fold_1,2278,4026,case72,positive,Sun_Multimodal/Train/case72_img_075.jpg,2.2461898865090566,0.6576636188967726
2279,fold_1,2279,4027,case72,positive,Sun_Multimodal/Train/case72_img_076.jpg,1.1331062861563275,-0.08992016357290789
2280,fold_1,2280,4104,case74,positive,Sun_Multimodal/Train/case74_img_001.jpg,1.4694702207455916,0.5101075376797024
2281,fold_1,2281,4105,case74,positive,Sun_Multimodal/Train/case74_img_002.jpg,1.4982343651639785,0.6885781713367409
2282,fold_1,2282,4106,case74,positive,Sun_Multimodal/Train/case74_img_003.jpg,1.293246881193423,0.3578601366568832
2283,fold_1,2283,4107,case74,positive,Sun_Multimodal/Train/case74_img_004.jpg,1.0179269287048494,0.28774667912869867
2284,fold_1,2284,4108,case74,positive,Sun_Multimodal/Train/case74_img_005.jpg,0.9040248150199734,0.5603950406732401
2285,fold_1,2285,4109,case74,positive,Sun_Multimodal/Train/case74_img_006.jpg,-0.2778971748677417,0.2691563155176597
2286,fold_1,2286,4110,case74,positive,Sun_Multimodal/Train/case74_img_007.jpg,0.21791108111022783,0.9061283139389492
2287,fold_1,2287,4111,case74,positive,Sun_Multimodal/Train/case74_img_008.jpg,1.5050808525006094,0.47862119779668033
2288,fold_1,2288,4112,case74,positive,Sun_Multimodal/Train/case74_img_009.jpg,0.8630862645586357,0.6095948498078239
2289,fold_1,2289,4113,case74,positive,Sun_Multimodal/Train/case74_img_010.jpg,1.4940338319257684,1.1641832940097199
2290,fold_1,2290,4114,case74,positive,Sun_Multimodal/Train/case74_img_011.jpg,1.3460729961117506,0.5449925853314945
2291,fold_1,2291,4115,case74,positive,Sun_Multimodal/Train/case74_img_012.jpg,0.40662656011748344,0.4898279797781455
2292,fold_1,2292,4116,case74,positive,Sun_Multimodal/Train/case74_img_013.jpg,0.18749203034024775,0.6105558064336032
2293,fold_1,2293,4117,case74,positive,Sun_Multimodal/Train/case74_img_014.jpg,-0.9711107195873647,1.057949108461676
2294,fold_1,2294,4118,case74,positive,Sun_Multimodal/Train/case74_img_015.jpg,-0.7717107129809366,0.9854103325708916
2295,fold_1,2295,4119,case74,positive,Sun_Multimodal/Train/case74_img_016.jpg,-3.226732648730235,0.9049210471142185
2296,fold_1,2296,4120,case74,positive,Sun_Multimodal/Train/case74_img_017.jpg,-4.469793204358621,1.343137640921748
2297,fold_1,2297,4121,case74,positive,Sun_Multimodal/Train/case74_img_018.jpg,-5.047672492125657,2.417965983025028
2298,fold_1,2298,4122,case74,positive,Sun_Multimodal/Train/case74_img_019.jpg,-3.478717979844382,2.037612656299871
2299,fold_1,2299,4123,case74,positive,Sun_Multimodal/Train/case74_img_020.jpg,-3.6436948045825233,0.47110489568355574
2300,fold_1,2300,4124,case74,positive,Sun_Multimodal/Train/case74_img_021.jpg,-2.6800226959950764,0.9652350472528323
2301,fold_1,2301,4125,case74,positive,Sun_Multimodal/Train/case74_img_022.jpg,-1.1471449347684164,0.9289446605789801
2302,fold_1,2302,4126,case74,positive,Sun_Multimodal/Train/case74_img_023.jpg,-0.008189331751113027,0.1531040041088212
2303,fold_1,2303,4127,case74,positive,Sun_Multimodal/Train/case74_img_024.jpg,1.0317195190773996,0.7545150526777853
2304,fold_1,2304,4128,case74,positive,Sun_Multimodal/Train/case74_img_025.jpg,1.0748948693762157,0.8739231547673029
2305,fold_1,2305,4129,case74,positive,Sun_Multimodal/Train/case74_img_026.jpg,0.9858179418523891,1.5145138527504332
2306,fold_1,2306,4130,case74,positive,Sun_Multimodal/Train/case74_img_027.jpg,1.9458632576113082,0.47374778712357024
2307,fold_1,2307,4131,case74,positive,Sun_Multimodal/Train/case74_img_028.jpg,1.9604300279911742,0.4020855032210999
2308,fold_1,2308,4132,case74,positive,Sun_Multimodal/Train/case74_img_029.jpg,1.9705201279442008,0.2364875665720847
2309,fold_1,2309,4133,case74,positive,Sun_Multimodal/Train/case74_img_030.jpg,0.955871100445224,1.0270790341460145
2310,fold_1,2310,4134,case74,positive,Sun_Multimodal/Train/case74_img_031.jpg,1.796686626293133,0.4188525393334446
2311,fold_1,2311,4135,case74,positive,Sun_Multimodal/Train/case74_img_032.jpg,1.657141863884737,0.905538592420672
2312,fold_1,2312,4136,case74,positive,Sun_Multimodal/Train/case74_img_033.jpg,1.3788914171976614,1.5000777051394287
2313,fold_1,2313,4137,case74,positive,Sun_Multimodal/Train/case74_img_034.jpg,1.630232540586993,0.4603379883344465
2314,fold_1,2314,4138,case74,positive,Sun_Multimodal/Train/case74_img_035.jpg,1.1355384193996338,0.8852622058924009
2315,fold_1,2315,4139,case74,positive,Sun_Multimodal/Train/case74_img_036.jpg,0.8459112013210561,0.46981224851285086
2316,fold_1,2316,4140,case74,positive,Sun_Multimodal/Train/case74_img_037.jpg,1.112721202619021,0.6019044083644296
2317,fold_1,2317,4141,case74,positive,Sun_Multimodal/Train/case74_img_038.jpg,1.5125031258222854,0.49102046439951796
2318,fold_1,2318,4142,case74,positive,Sun_Multimodal/Train/case74_img_039.jpg,1.8599627101562042,0.583849772446559
2319,fold_1,2319,4143,case74,positive,Sun_Multimodal/Train/case74_img_040.jpg,1.8201905154146767,0.815756929285264
2320,fold_1,2320,4144,case74,positive,Sun_Multimodal/Train/case74_img_041.jpg,1.8741295951471246,0.7152110073936382
2321,fold_1,2321,4145,case74,positive,Sun_Multimodal/Train/case74_img_042.jpg,1.8144359130537648,0.7863812500495801
2322,fold_1,2322,4146,case74,positive,Sun_Multimodal/Train/case74_img_043.jpg,1.8515185959890388,0.8374248208969814
2323,fold_1,2323,4147,case74,positive,Sun_Multimodal/Train/case74_img_044.jpg,1.8480887938668469,0.7829253452032341
2324,fold_1,2324,4148,case74,positive,Sun_Multimodal/Train/case74_img_045.jpg,1.8107975247712813,0.7333479410750203
2325,fold_1,2325,4149,case74,positive,Sun_Multimodal/Train/case74_img_046.jpg,1.7593368788687378,0.838836389210007
2326,fold_1,2326,4150,case74,positive,Sun_Multimodal/Train/case74_img_047.jpg,0.5510555579079257,0.8517256768133249
2327,fold_1,2327,4151,case74,positive,Sun_Multimodal/Train/case74_img_048.jpg,1.3176020142321578,0.9535844267987454
2328,fold_1,2328,4152,case74,positive,Sun_Multimodal/Train/case74_img_049.jpg,0.7148343543231412,1.2373981806567
2329,fold_1,2329,4153,case74,positive,Sun_Multimodal/Train/case74_img_050.jpg,-1.2027562513870882,-0.010387800921564994
2330,fold_1,2330,4154,case74,positive,Sun_Multimodal/Train/case74_img_051.jpg,1.2307184802323128,0.5252121859179186
2331,fold_1,2331,4155,case74,positive,Sun_Multimodal/Train/case74_img_052.jpg,-0.02217013605549245,0.32430602986687207
2332,fold_1,2332,4156,case74,positive,Sun_Multimodal/Train/case74_img_053.jpg,0.8057106867438617,0.24615820825578716
2333,fold_1,2333,4157,case74,positive,Sun_Multimodal/Train/case74_img_054.jpg,0.33314406216674386,-0.17505233919877838
2334,fold_1,2334,4158,case74,positive,Sun_Multimodal/Train/case74_img_055.jpg,1.0858846406729905,0.5319715172155008
2335,fold_1,2335,4159,case74,positive,Sun_Multimodal/Train/case74_img_056.jpg,0.602822468777499,0.46321386386598284
2336,fold_1,2336,4160,case74,positive,Sun_Multimodal/Train/case74_img_057.jpg,0.23722590733565796,-0.18291436110819337
2337,fold_1,2337,4161,case74,positive,Sun_Multimodal/Train/case74_img_058.jpg,-2.088352834720861,-0.8075148781604025
2338,fold_1,2338,4162,case74,positive,Sun_Multimodal/Train/case74_img_059.jpg,-2.3912033413677385,0.14978187739720727
2339,fold_1,2339,4163,case74,positive,Sun_Multimodal/Train/case74_img_060.jpg,-0.5947758680799229,-0.6814480741443592
2340,fold_1,2340,4164,case74,positive,Sun_Multimodal/Train/case74_img_061.jpg,-0.6483825255741695,-0.4836008449363467
2341,fold_1,2341,4165,case74,positive,Sun_Multimodal/Train/case74_img_062.jpg,1.0683249810198423,0.020264862243695614
2342,fold_1,2342,4166,case74,positive,Sun_Multimodal/Train/case74_img_063.jpg,1.6482605183382069,0.8359737771350446
2343,fold_1,2343,4167,case74,positive,Sun_Multimodal/Train/case74_img_064.jpg,1.7450555700180546,0.38220277047775864
2344,fold_1,2344,4168,case74,positive,Sun_Multimodal/Train/case74_img_065.jpg,0.9815129735928623,0.07255978750858771
2345,fold_1,2345,4169,case74,positive,Sun_Multimodal/Train/case74_img_066.jpg,1.5140037336660408,0.10757819393246226
2346,fold_1,2346,4170,case74,positive,Sun_Multimodal/Train/case74_img_067.jpg,1.5996337656474988,0.3251861764810817
2347,fold_1,2347,4171,case74,positive,Sun_Multimodal/Train/case74_img_068.jpg,1.476856736318626,0.2515686714997749
2348,fold_1,2348,4172,case74,positive,Sun_Multimodal/Train/case74_img_069.jpg,0.9312913065407975,0.017123428059400148
2349,fold_1,2349,4173,case74,positive,Sun_Multimodal/Train/case74_img_070.jpg,-0.031321849767458665,0.21424660064292222
2350,fold_1,2350,4174,case74,positive,Sun_Multimodal/Train/case74_img_071.jpg,0.6807654263301521,-0.13938503026591764
2351,fold_1,2351,4175,case74,positive,Sun_Multimodal/Train/case74_img_072.jpg,1.085548346442993,-0.3975365587548847
2352,fold_1,2352,4176,case74,positive,Sun_Multimodal/Train/case74_img_073.jpg,1.5554508769845785,0.10499890612739726
2353,fold_1,2353,4177,case74,positive,Sun_Multimodal/Train/case74_img_074.jpg,1.8280080569415802,0.1160193892899204
2354,fold_1,2354,4178,case74,positive,Sun_Multimodal/Train/case74_img_075.jpg,1.2162165262501239,0.24869096677912728
2355,fold_1,2355,4179,case74,positive,Sun_Multimodal/Train/case74_img_076.jpg,1.574500735666813,0.019957232425003246
2356,fold_1,2356,4712,case85,positive,Sun_Multimodal/Train/case85_img_001.jpg,2.1096135226362254,0.8415806127661409
2357,fold_1,2357,4713,case85,positive,Sun_Multimodal/Train/case85_img_002.jpg,1.6849073821855043,0.9119825788443933
2358,fold_1,2358,4714,case85,positive,Sun_Multimodal/Train/case85_img_003.jpg,2.0977081508256985,0.17419836217825502
2359,fold_1,2359,4715,case85,positive,Sun_Multimodal/Train/case85_img_004.jpg,2.2841515623281046,0.3495066788288801
2360,fold_1,2360,4716,case85,positive,Sun_Multimodal/Train/case85_img_005.jpg,2.2943437429342115,0.22890688222086153
2361,fold_1,2361,4717,case85,positive,Sun_Multimodal/Train/case85_img_006.jpg,2.1962067855364538,0.34481696816373386
2362,fold_1,2362,4718,case85,positive,Sun_Multimodal/Train/case85_img_007.jpg,1.9637881609835748,1.1791324401875505
2363,fold_1,2363,4719,case85,positive,Sun_Multimodal/Train/case85_img_008.jpg,1.839198999665076,0.6085103343448908
2364,fold_1,2364,4720,case85,positive,Sun_Multimodal/Train/case85_img_009.jpg,2.0084983717923093,0.2120583962461029
2365,fold_1,2365,4721,case85,positive,Sun_Multimodal/Train/case85_img_010.jpg,0.300599020120599,-0.5079924372486655
2366,fold_1,2366,4722,case85,positive,Sun_Multimodal/Train/case85_img_011.jpg,2.3220051961774804,0.7192659165646429
2367,fold_1,2367,4723,case85,positive,Sun_Multimodal/Train/case85_img_012.jpg,-0.2200233787675947,-0.018718900438503328
2368,fold_1,2368,4724,case85,positive,Sun_Multimodal/Train/case85_img_013.jpg,2.003854542563616,1.2175100106784305
2369,fold_1,2369,4725,case85,positive,Sun_Multimodal/Train/case85_img_014.jpg,2.172406402349221,1.153706085090385
2370,fold_1,2370,4726,case85,positive,Sun_Multimodal/Train/case85_img_015.jpg,2.1671513565754816,1.0581759910558164
2371,fold_1,2371,4727,case85,positive,Sun_Multimodal/Train/case85_img_016.jpg,2.383803871330583,0.804999057988601
2372,fold_1,2372,4728,case85,positive,Sun_Multimodal/Train/case85_img_017.jpg,2.3214225535059647,1.0480442484895236
2373,fold_1,2373,4729,case85,positive,Sun_Multimodal/Train/case85_img_018.jpg,2.2700493234504586,1.2774237284154315
2374,fold_1,2374,4730,case85,positive,Sun_Multimodal/Train/case85_img_019.jpg,1.8882555786248252,0.899103787291094
2375,fold_1,2375,4731,case85,positive,Sun_Multimodal/Train/case85_img_020.jpg,1.7800392028226504,0.4509994586606927
2376,fold_1,2376,4732,case85,positive,Sun_Multimodal/Train/case85_img_021.jpg,1.8548801119770488,0.6551271184066378
2377,fold_1,2377,4733,case85,positive,Sun_Multimodal/Train/case85_img_022.jpg,1.9084780232791465,1.3856777541504088
2378,fold_1,2378,4734,case85,positive,Sun_Multimodal/Train/case85_img_023.jpg,2.0499266954001136,0.8835561402639592
2379,fold_1,2379,4735,case85,positive,Sun_Multimodal/Train/case85_img_024.jpg,1.8747299500817147,0.4587158586649003
2380,fold_1,2380,4736,case85,positive,Sun_Multimodal/Train/case85_img_025.jpg,2.097637777948818,1.008778635941539
2381,fold_1,2381,4737,case85,positive,Sun_Multimodal/Train/case85_img_026.jpg,2.1444107957598826,0.5332485756472776
2382,fold_1,2382,4738,case85,positive,Sun_Multimodal/Train/case85_img_027.jpg,1.856540634388866,0.8233346016202485
2383,fold_1,2383,4739,case85,positive,Sun_Multimodal/Train/case85_img_028.jpg,2.027378365718823,0.922253872138098
2384,fold_1,2384,4740,case85,positive,Sun_Multimodal/Train/case85_img_029.jpg,1.9474754564127823,0.49348754960988694
2385,fold_1,2385,4741,case85,positive,Sun_Multimodal/Train/case85_img_030.jpg,2.0234390598053196,0.23624517439573345
2386,fold_1,2386,4742,case85,positive,Sun_Multimodal/Train/case85_img_031.jpg,2.21304847464848,0.7291765820682334
2387,fold_1,2387,4743,case85,positive,Sun_Multimodal/Train/case85_img_032.jpg,2.207702103237761,0.6919118683706358
2388,fold_1,2388,4744,case85,positive,Sun_Multimodal/Train/case85_img_033.jpg,2.2266477740369925,1.09013276603706
2389,fold_1,2389,4745,case85,positive,Sun_Multimodal/Train/case85_img_034.jpg,2.0611790192915587,0.8900932185114203
2390,fold_1,2390,4746,case85,positive,Sun_Multimodal/Train/case85_img_035.jpg,2.1669682532893466,0.7298336468863769
2391,fold_1,2391,4747,case85,positive,Sun_Multimodal/Train/case85_img_036.jpg,2.1892257633998486,1.0303385576014268
2392,fold_1,2392,4748,case85,positive,Sun_Multimodal/Train/case85_img_037.jpg,2.182003368844911,1.058975021602066
2393,fold_1,2393,4749,case85,positive,Sun_Multimodal/Train/case85_img_038.jpg,2.1635433541106694,0.9238977498632266
2394,fold_1,2394,4750,case85,positive,Sun_Multimodal/Train/case85_img_039.jpg,2.1829885529428115,1.025736564497552
2395,fold_1,2395,4751,case85,positive,Sun_Multimodal/Train/case85_img_040.jpg,2.1988876076513044,0.9463498068234794
2396,fold_1,2396,4752,case85,positive,Sun_Multimodal/Train/case85_img_041.jpg,2.1632851728520652,0.9391920353816904
2397,fold_1,2397,4753,case85,positive,Sun_Multimodal/Train/case85_img_042.jpg,2.0248595808445726,0.893377208788332
2398,fold_1,2398,4754,case85,positive,Sun_Multimodal/Train/case85_img_043.jpg,2.0648265516924456,1.07441418254979
2399,fold_1,2399,4755,case85,positive,Sun_Multimodal/Train/case85_img_044.jpg,1.9652887069066465,0.7692819041205292
2400,fold_1,2400,4756,case85,positive,Sun_Multimodal/Train/case85_img_045.jpg,2.0278545885823593,1.0015414965828962
2401,fold_1,2401,4757,case85,positive,Sun_Multimodal/Train/case85_img_046.jpg,1.8448719696606688,0.6366334590034204
2402,fold_1,2402,4758,case85,positive,Sun_Multimodal/Train/case85_img_047.jpg,1.72685220416773,0.755065330454445
2403,fold_1,2403,4759,case85,positive,Sun_Multimodal/Train/case85_img_048.jpg,2.036918520320423,0.6433212184301871
2404,fold_1,2404,4760,case85,positive,Sun_Multimodal/Train/case85_img_049.jpg,2.0475318441472403,0.8839175908248915
2405,fold_1,2405,4761,case85,positive,Sun_Multimodal/Train/case85_img_050.jpg,1.9389621709723703,0.2586018224493638
2406,fold_1,2406,4762,case85,positive,Sun_Multimodal/Train/case85_img_051.jpg,1.9277587057920538,0.22953251340352843
2407,fold_1,2407,4763,case85,positive,Sun_Multimodal/Train/case85_img_052.jpg,1.9810494991047116,0.6090811865475725
2408,fold_1,2408,4764,case85,positive,Sun_Multimodal/Train/case85_img_053.jpg,1.6876198881324276,0.5125081679213674
2409,fold_1,2409,4765,case85,positive,Sun_Multimodal/Train/case85_img_054.jpg,1.8013104439112275,0.48575881245191077
2410,fold_1,2410,4766,case85,positive,Sun_Multimodal/Train/case85_img_055.jpg,1.97691421683011,0.6563281021283851
2411,fold_1,2411,4767,case85,positive,Sun_Multimodal/Train/case85_img_056.jpg,1.877236432019316,0.8466310502249524
2412,fold_1,2412,4768,case85,positive,Sun_Multimodal/Train/case85_img_057.jpg,2.0477770510605087,0.9271565023215134
2413,fold_1,2413,4769,case85,positive,Sun_Multimodal/Train/case85_img_058.jpg,1.7572212355899384,0.3776242549899358
2414,fold_1,2414,4770,case85,positive,Sun_Multimodal/Train/case85_img_059.jpg,1.9613030514582046,0.7867842205257594
2415,fold_1,2415,4771,case85,positive,Sun_Multimodal/Train/case85_img_060.jpg,1.9011504278512612,0.9256726215337588
2416,fold_1,2416,4772,case85,positive,Sun_Multimodal/Train/case85_img_061.jpg,2.0030736640834537,1.0840993674825121
2417,fold_1,2417,4773,case85,positive,Sun_Multimodal/Train/case85_img_062.jpg,1.9631498610326934,1.1855915604431777
2418,fold_1,2418,4774,case85,positive,Sun_Multimodal/Train/case85_img_063.jpg,2.0019703539107887,1.201600007491281
2419,fold_1,2419,4775,case85,positive,Sun_Multimodal/Train/case85_img_064.jpg,2.1068960596286557,0.7640175994291523
2420,fold_1,2420,4776,case85,positive,Sun_Multimodal/Train/case85_img_065.jpg,1.7314328610815004,0.9171146984696689
2421,fold_1,2421,4777,case85,positive,Sun_Multimodal/Train/case85_img_066.jpg,1.2182204944823274,0.6926908317593865
2422,fold_1,2422,4778,case85,positive,Sun_Multimodal/Train/case85_img_067.jpg,1.2847782224092448,0.8637267499005569
2423,fold_1,2423,4779,case85,positive,Sun_Multimodal/Train/case85_img_068.jpg,1.408428638755136,0.9472979489520216
2424,fold_1,2424,4780,case85,positive,Sun_Multimodal/Train/case85_img_069.jpg,1.460003911199357,0.7456545998958022
2425,fold_1,2425,4781,case85,positive,Sun_Multimodal/Train/case85_img_070.jpg,1.3247867968590856,0.11868496424150132
2426,fold_1,2426,4782,case85,positive,Sun_Multimodal/Train/case85_img_071.jpg,1.7779876727160733,0.8602830226272349
2427,fold_1,2427,4783,case85,positive,Sun_Multimodal/Train/case85_img_072.jpg,1.6973627300460488,1.123347264651665
2428,fold_1,2428,4784,case85,positive,Sun_Multimodal/Train/case85_img_073.jpg,1.9169213453535516,0.935993359330876
2429,fold_1,2429,4785,case85,positive,Sun_Multimodal/Train/case85_img_074.jpg,1.7901571937901284,0.6056660391265067
2430,fold_1,2430,4786,case85,positive,Sun_Multimodal/Train/case85_img_075.jpg,1.9950059661617592,0.6910143390872836
2431,fold_1,2431,4787,case85,positive,Sun_Multimodal/Train/case85_img_076.jpg,1.8481418767278506,0.7557419178578806
2432,fold_1,2432,4940,case88,positive,Sun_Multimodal/Train/case88_img_001.jpg,1.2861812598662896,-0.1612089303082298
2433,fold_1,2433,4941,case88,positive,Sun_Multimodal/Train/case88_img_002.jpg,1.6729949795020855,0.44752129641715843
2434,fold_1,2434,4942,case88,positive,Sun_Multimodal/Train/case88_img_003.jpg,1.6189811072741815,0.11780006246418884
2435,fold_1,2435,4943,case88,positive,Sun_Multimodal/Train/case88_img_004.jpg,2.1260584511834626,0.6662572061727594
2436,fold_1,2436,4944,case88,positive,Sun_Multimodal/Train/case88_img_005.jpg,2.080617425497378,0.5373350276934703
2437,fold_1,2437,4945,case88,positive,Sun_Multimodal/Train/case88_img_006.jpg,2.2009629171258744,0.7494642311666693
2438,fold_1,2438,4946,case88,positive,Sun_Multimodal/Train/case88_img_007.jpg,2.1014386965397946,0.48064951716001136
2439,fold_1,2439,4947,case88,positive,Sun_Multimodal/Train/case88_img_008.jpg,2.1164069931874714,0.5473244473633179
2440,fold_1,2440,4948,case88,positive,Sun_Multimodal/Train/case88_img_009.jpg,2.045162211207918,0.7066519125815574
2441,fold_1,2441,4949,case88,positive,Sun_Multimodal/Train/case88_img_010.jpg,1.9284695805627547,0.5207889486756858
2442,fold_1,2442,4950,case88,positive,Sun_Multimodal/Train/case88_img_011.jpg,1.8966249600112646,0.6471906273313786
2443,fold_1,2443,4951,case88,positive,Sun_Multimodal/Train/case88_img_012.jpg,2.1158214651691614,0.6385477251668215
2444,fold_1,2444,4952,case88,positive,Sun_Multimodal/Train/case88_img_013.jpg,2.086264277134159,0.5711949474078093
2445,fold_1,2445,4953,case88,positive,Sun_Multimodal/Train/case88_img_014.jpg,2.1465867835877726,0.6864811128984802
2446,fold_1,2446,4954,case88,positive,Sun_Multimodal/Train/case88_img_015.jpg,1.3078300191978214,-0.5173644611028521
2447,fold_1,2447,4955,case88,positive,Sun_Multimodal/Train/case88_img_016.jpg,1.5586492606719327,-0.479331575572262
2448,fold_1,2448,4956,case88,positive,Sun_Multimodal/Train/case88_img_017.jpg,1.7758947988781835,-0.06177006469760027
2449,fold_1,2449,4957,case88,positive,Sun_Multimodal/Train/case88_img_018.jpg,1.7316351798679983,-0.1543217679934319
2450,fold_1,2450,4958,case88,positive,Sun_Multimodal/Train/case88_img_019.jpg,1.7947626447381217,-0.26393907590887444
2451,fold_1,2451,4959,case88,positive,Sun_Multimodal/Train/case88_img_020.jpg,1.5697157674809474,-0.4423650113299362
2452,fold_1,2452,4960,case88,positive,Sun_Multimodal/Train/case88_img_021.jpg,1.4772817464930375,0.5074765012524514
2453,fold_1,2453,4961,case88,positive,Sun_Multimodal/Train/case88_img_022.jpg,1.3713989581050698,0.35187078168678276
2454,fold_1,2454,4962,case88,positive,Sun_Multimodal/Train/case88_img_023.jpg,1.4824422026565058,0.3677758444477748
2455,fold_1,2455,4963,case88,positive,Sun_Multimodal/Train/case88_img_024.jpg,1.5048425832768257,0.5015290860557426
2456,fold_1,2456,4964,case88,positive,Sun_Multimodal/Train/case88_img_025.jpg,1.409839248453247,0.8678207568763572
2457,fold_1,2457,4965,case88,positive,Sun_Multimodal/Train/case88_img_026.jpg,1.5284397087727617,0.08419562559852056
