global_idx,fold,frame_idx_in_fold,sample_id,case,label,image_path,pc1,pc2
3032,fold_1,3032,5988,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_02871.jpg,-0.5613815545419619,0.22575718741657858
3033,fold_1,3033,5990,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_03996.jpg,-0.9281241223740136,-0.23102500786555824
3034,fold_1,3034,5996,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01435.jpg,-0.9308545786348477,-0.23580952557869983
3035,fold_1,3035,5997,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09778.jpg,0.10087130380876341,-0.34244129896770636
3036,fold_1,3036,5998,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_07235.jpg,0.2956404062785336,-0.10377036075758728
3037,fold_1,3037,5999,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_05959.jpg,-0.1539481730041261,-0.0283098892656094
3038,fold_1,3038,6000,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00838.jpg,0.1823580721539244,0.2564869150077317
3039,fold_1,3039,6002,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02404.jpg,0.04342451772103417,-0.2096772882718938
3040,fold_1,3040,6004,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02876.jpg,0.4304553105125237,-0.2357727338502591
3041,fold_1,3041,6005,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_07061.jpg,-0.018416260397460027,0.3798593749450565
3042,fold_1,3042,6009,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02372.jpg,0.8893958207448465,-0.5220191168222585
3043,fold_1,3043,6013,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_02758.jpg,-0.8776712455031723,-0.17266973186681
3044,fold_1,3044,6014,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05423.jpg,0.5096601916620054,-0.2902484108618061
3045,fold_1,3045,6015,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00946.jpg,-0.6886341797453039,-0.19499103947856689
3046,fold_1,3046,6017,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00605.jpg,-0.6322542191521832,0.05830619803196152
3047,fold_1,3047,6018,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_06493.jpg,-0.49991466455665967,-0.20113387178862874
3048,fold_1,3048,6019,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01045.jpg,-1.1196129967895203,0.08160262435585042
3049,fold_1,3049,6020,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_05586.jpg,0.4143164483750239,0.28403383583987907
3050,fold_1,3050,6022,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_04461.jpg,-1.0133032251072613,-0.08891480794029483
3051,fold_1,3051,6023,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_03330.jpg,-0.8019566921105288,-0.047928521011409986
3052,fold_1,3052,6025,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_02570.jpg,-0.6316430922750613,-0.24121112928293142
3053,fold_1,3053,6027,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_00582.jpg,0.2242854578237461,0.21551028192195215
3054,fold_1,3054,6029,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_00553.jpg,-0.1154326513898647,0.18316216731983637
3055,fold_1,3055,6030,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_02176.jpg,-0.25106053183070753,-0.1775694932747971
3056,fold_1,3056,6031,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02247.jpg,-0.11733413496068579,-0.015708116832063745
3057,fold_1,3057,6033,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_06068.jpg,-0.9528389911789716,-0.2026294112606395
3058,fold_1,3058,6034,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_06318.jpg,-0.38673530814291346,-0.23801225300701345
3059,fold_1,3059,6035,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_04317.jpg,-0.8071644884344031,0.1265688379760811
3060,fold_1,3060,6036,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_07249.jpg,-0.10051831712674009,0.22004633696756137
3061,fold_1,3061,6037,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02181.jpg,-0.15778800596679243,-0.02155783087156704
3062,fold_1,3062,6038,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01402.jpg,-0.6821109938293798,0.1909991614907025
3063,fold_1,3063,6039,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01733.jpg,-0.9623086071483093,-0.1934507049953209
3064,fold_1,3064,6042,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09502.jpg,0.04802609948978831,-0.34447456743101057
3065,fold_1,3065,6043,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_04111.jpg,-0.7494265759962517,-0.19602294455467462
3066,fold_1,3066,6044,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01906.jpg,0.5450934662999771,-0.22243899163099257
3067,fold_1,3067,6046,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00714.jpg,-0.12645406334367637,-0.4982776710736003
3068,fold_1,3068,6053,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01589.jpg,0.2663959791256818,-0.27145479594847344
3069,fold_1,3069,6055,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01558.jpg,-0.06718950480771135,-0.06348089857467742
3070,fold_1,3070,6057,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_05834.jpg,-0.8468252605752187,-0.007520087539345188
3071,fold_1,3071,6058,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01622.jpg,-0.1656447832312351,0.2827677354468894
3072,fold_1,3072,6059,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07680.jpg,0.2976737244449519,0.04147327024431924
3073,fold_1,3073,6060,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_05027.jpg,-1.0268149362973982,-0.014834368216385285
3074,fold_1,3074,6061,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00779.jpg,0.6727267537297494,-0.085412345850025
3075,fold_1,3075,6062,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04821.jpg,-0.4787330327747079,-0.16829160671205567
3076,fold_1,3076,6064,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_03458.jpg,-0.10904503977170799,-0.00888474373386916
3077,fold_1,3077,6065,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00095.jpg,-0.9466057869302801,-0.1465126610246601
3078,fold_1,3078,6066,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07934.jpg,-0.1596097431641177,-0.34469767604632473
3079,fold_1,3079,6072,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01872.jpg,0.4150493450268289,-0.21907961295345446
3080,fold_1,3080,6074,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_01634.jpg,-0.4965537818393715,-0.032009183243152495
3081,fold_1,3081,6077,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02174.jpg,0.02956084986636398,-0.07574281161521856
3082,fold_1,3082,6081,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04979.jpg,0.2169430799999137,-0.5495784913571777
3083,fold_1,3083,6085,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05532.jpg,0.5667112613080998,-0.04134970142722605
3084,fold_1,3084,6087,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00944.jpg,-0.08884726230189544,0.027861693557073464
3085,fold_1,3085,6088,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_02158.jpg,-0.9283067518686048,0.22339497720096502
3086,fold_1,3086,6089,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07709.jpg,0.8712674949559787,-0.10429338219070883
3087,fold_1,3087,6091,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_01875.jpg,-0.35446993378426606,-0.2585290488640455
3088,fold_1,3088,6092,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00309.jpg,-0.3261889675387224,0.03092888722561815
3089,fold_1,3089,6094,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02081.jpg,0.39640206043518056,-0.2727152276863911
3090,fold_1,3090,6096,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_03887.jpg,-0.8095817235898835,0.2215830115901905
3091,fold_1,3091,6100,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00459.jpg,-0.8874348382620392,0.202141860791463
3092,fold_1,3092,6103,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_06288.jpg,-1.0172459427713156,-0.016614772618115503
3093,fold_1,3093,6105,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_04141.jpg,0.021553783174781627,-0.39387295261132316
3094,fold_1,3094,6112,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_04520.jpg,0.36190563903215267,-0.7422819745803735
3095,fold_1,3095,6115,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01747.jpg,-0.3527253801307515,0.007238349603296057
3096,fold_1,3096,6118,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_01648.jpg,-0.6811219137654981,0.20194451023991017
3097,fold_1,3097,6121,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_00914.jpg,-0.6020358619099895,-0.24731495985527496
3098,fold_1,3098,6123,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00280.jpg,0.3471933952621826,0.04207317540086086
3099,fold_1,3099,6124,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00955.jpg,-0.3694241804597893,-0.25361204309918617
3100,fold_1,3100,6125,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01367.jpg,-0.06376695157432866,0.3122051980018775
3101,fold_1,3101,6128,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01863.jpg,-0.7171699872530435,-0.2922794587282098
3102,fold_1,3102,6131,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00160.jpg,-0.318707446604114,-0.19766162050550407
3103,fold_1,3103,6138,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_03764.jpg,-0.8593704521091634,-0.18140939009686385
3104,fold_1,3104,6140,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_02254.jpg,0.2237516251663214,-0.32253602086496014
3105,fold_1,3105,6141,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00938.jpg,0.09553047999506492,0.017389696648658304
3106,fold_1,3106,6143,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01031.jpg,-0.13344798171853944,-0.09461596541081108
3107,fold_1,3107,6144,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01193.jpg,-0.18163354448914615,-0.10620486222092573
3108,fold_1,3108,6148,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04098.jpg,-0.9616077158789451,-0.0594328537044293
3109,fold_1,3109,6149,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00415.jpg,-0.2017106382156013,-0.2910630167283976
3110,fold_1,3110,6150,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01688.jpg,-0.526472282715901,0.08212410534308723
3111,fold_1,3111,6151,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_04932.jpg,-0.548767100037644,-0.04979200867505429
3112,fold_1,3112,6155,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01238.jpg,-0.17813651455779245,0.16751230302531528
3113,fold_1,3113,6157,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00478.jpg,-0.19023847111006864,-0.1652542902160321
3114,fold_1,3114,6161,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_04527.jpg,-0.3169944216017504,-0.3617305220324436
3115,fold_1,3115,6162,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_04955.jpg,-0.9072988867521545,-0.12538824224105927
3116,fold_1,3116,6163,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_07742.jpg,0.6284194180146037,-0.15240485460731645
3117,fold_1,3117,6164,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_01376.jpg,0.16146787655948036,0.029228247137834007
3118,fold_1,3118,6165,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_02282.jpg,0.21261306788578316,-0.09216316993222373
3119,fold_1,3119,6166,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_06849.jpg,-0.9658067251930729,-0.30302295153448355
3120,fold_1,3120,6172,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04902.jpg,-0.2524329698050811,0.5722027124302654
3121,fold_1,3121,6173,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04570.jpg,-0.394295677408109,-0.2106718612017815
3122,fold_1,3122,6174,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_00913.jpg,-0.7260630138710029,-0.2371177593367242
3123,fold_1,3123,6176,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_03909.jpg,-0.9545538797748737,0.308205748514492
3124,fold_1,3124,6177,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00520.jpg,-0.0880951863307795,0.25895812676387214
3125,fold_1,3125,6178,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00952.jpg,-0.14982710766825602,-0.21797350611874755
3126,fold_1,3126,6180,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00256.jpg,-1.0798895474215908,0.06997433064480885
3127,fold_1,3127,6181,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01416.jpg,-0.29947221892741416,0.10858031663847134
3128,fold_1,3128,6183,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_00318.jpg,0.37966311403618414,-0.03967481313341725
3129,fold_1,3129,6185,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_04418.jpg,0.2464482890093329,-0.04429281337593671
3130,fold_1,3130,6192,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01940.jpg,-0.6783782742227642,0.07217138556077685
3131,fold_1,3131,6193,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01295.jpg,0.2975757378829902,-0.2296765666493128
3132,fold_1,3132,6195,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_08890.jpg,0.4168755189698474,0.31090837202996024
3133,fold_1,3133,6198,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_02007.jpg,0.03135003809412695,-0.4485035996814386
3134,fold_1,3134,6204,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00065.jpg,-0.7080643787804604,-0.031787743405594426
3135,fold_1,3135,6206,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_03620.jpg,-0.17780459510079094,-0.1367291558591628
3136,fold_1,3136,6207,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_05214.jpg,-0.5250827601889174,-0.012152799786604662
3137,fold_1,3137,6208,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09273.jpg,-0.6948825400504091,0.1361909308020109
3138,fold_1,3138,6209,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_07099.jpg,0.27110724601461533,-0.15086746536566176
3139,fold_1,3139,6211,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_02060.jpg,0.21305032636283694,-7.639170116169325e-05
3140,fold_1,3140,6213,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_02726.jpg,0.2531955179235068,-0.2744947829163886
3141,fold_1,3141,6218,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_04871.jpg,0.0017036628445752378,-0.42475371214792246
3142,fold_1,3142,6219,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01066.jpg,-0.46236555802490464,-0.36044868205163705
3143,fold_1,3143,6220,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05996.jpg,-0.8708110787308192,-0.2146262065669461
3144,fold_1,3144,6221,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00626.jpg,0.05404743950891322,0.4356784500055329
3145,fold_1,3145,6222,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05243.jpg,-0.6748533538117999,-0.030924884791702523
3146,fold_1,3146,6223,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_07666.jpg,0.09533670439480191,-0.21399625028884572
3147,fold_1,3147,6229,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01932.jpg,-0.4391597464030931,0.33259355945175295
3148,fold_1,3148,6233,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00761.jpg,-0.08619474802447225,-0.2543996464479825
3149,fold_1,3149,6237,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09660.jpg,-0.7887645939661568,0.07379788769697992
3150,fold_1,3150,6241,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01657.jpg,-0.5642335502277718,0.3990215406110367
3151,fold_1,3151,6242,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00326.jpg,-0.3941644017606809,0.05981585849639437
3152,fold_1,3152,6243,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00481.jpg,-0.8371675869981834,-0.10230927117542055
3153,fold_1,3153,6245,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04426.jpg,-0.22802555765343446,-0.30479420432094406
3154,fold_1,3154,6246,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_04854.jpg,-0.6645834210884414,-0.07929800074726956
3155,fold_1,3155,6247,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02484.jpg,-0.9198525246394375,0.07203757815783984
3156,fold_1,3156,6248,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00476.jpg,-0.6090331379972109,-0.1990508208388162
3157,fold_1,3157,6249,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07533.jpg,0.0900342057733936,-0.4771237813332778
3158,fold_1,3158,6250,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_03619.jpg,-0.3597097139294443,-0.4207647651389602
3159,fold_1,3159,6251,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_06147.jpg,-0.6311890549710253,-0.19216410352862667
3160,fold_1,3160,6252,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01236.jpg,-0.18677006498966287,0.04330623013413082
3161,fold_1,3161,6253,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02560.jpg,-0.0848290522077837,-0.013815831747245988
3162,fold_1,3162,6255,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01807.jpg,-1.0551330403150687,0.06458486772207539
3163,fold_1,3163,6257,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_05141.jpg,-0.19761007420215493,0.004761814169314538
3164,fold_1,3164,6262,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01762.jpg,0.33197346558887175,-0.13186644576192885
3165,fold_1,3165,6264,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00122.jpg,0.954911533111442,0.002970728055549432
3166,fold_1,3166,6269,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01729.jpg,0.7025722470457516,-0.07880745373631037
3167,fold_1,3167,6271,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02677.jpg,-0.9042245702228613,-0.17836948442839506
3168,fold_1,3168,6275,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_04416.jpg,0.27284487306127514,-0.00331992056230368
3169,fold_1,3169,6277,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_00232.jpg,-1.1158208428080072,0.10194856732438029
3170,fold_1,3170,6281,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07658.jpg,-0.1799574647285047,-0.11402826976258762
3171,fold_1,3171,6282,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_04991.jpg,0.36886567896476485,0.15840297230620526
3172,fold_1,3172,6283,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02099.jpg,0.5409765975686007,0.4063204412507549
3173,fold_1,3173,6285,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02782.jpg,0.4029625757062003,-0.22572320515084243
3174,fold_1,3174,6286,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00878.jpg,0.3933281764297123,-0.06423090207680127
3175,fold_1,3175,6293,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09482.jpg,-0.2690714568575152,-0.4497626822883427
3176,fold_1,3176,6294,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01886.jpg,-0.4179025165833019,-0.025979026592071852
3177,fold_1,3177,6295,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01353.jpg,0.5066500501382134,-0.08228795799692157
3178,fold_1,3178,6296,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_06028.jpg,-0.4439694398043288,-0.02398156439980137
3179,fold_1,3179,6298,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01784.jpg,0.45607084925787356,-0.12509445212920056
3180,fold_1,3180,6300,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01023.jpg,-0.7874698388582801,-0.004329984424208733
3181,fold_1,3181,6303,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09821.jpg,-0.9761150024629757,-0.03209973402331778
3182,fold_1,3182,6304,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00645.jpg,0.4514029074582748,-0.13759677513355018
3183,fold_1,3183,6305,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_06374.jpg,-0.8852479314108588,-0.05415248161560271
3184,fold_1,3184,6307,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07700.jpg,0.17105957529437021,-0.3778054469120604
3185,fold_1,3185,6309,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09032.jpg,0.5437858554585211,-0.30597904784812946
3186,fold_1,3186,6312,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02389.jpg,0.904992495658657,-0.09367268453369015
3187,fold_1,3187,6314,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05464.jpg,0.6200632571124773,-0.23045435015072002
3188,fold_1,3188,6315,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01908.jpg,0.5863678668705112,-0.048210963983852606
3189,fold_1,3189,6317,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01949.jpg,-0.9681904572481834,0.45350064184239525
3190,fold_1,3190,6318,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_03299.jpg,-1.082162403560332,0.15875538166530395
3191,fold_1,3191,6320,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_00654.jpg,0.5677353426669411,-0.41470561341799717
3192,fold_1,3192,6321,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00812.jpg,0.7392199696657114,0.11077801023387301
3193,fold_1,3193,6322,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_00460.jpg,0.8828167398087177,0.20420202624036177
3194,fold_1,3194,6327,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02831.jpg,-0.01064065937417591,-0.16827423702672573
3195,fold_1,3195,6328,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01924.jpg,-0.7950383591515731,-0.163905326559735
3196,fold_1,3196,6334,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_08848.jpg,0.17875403537711265,-0.10654553291153845
3197,fold_1,3197,6338,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_04885.jpg,0.9827203746577438,-0.3104964185698216
3198,fold_1,3198,6342,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_00205.jpg,-0.052759645386489806,0.04695517270451177
3199,fold_1,3199,6344,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_03060.jpg,-0.33754365704978206,-0.003924663281112406
3200,fold_1,3200,6348,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_08562.jpg,-0.9522534925377043,-0.15600339506286742
3201,fold_1,3201,6351,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_03873.jpg,-0.03686784253593722,0.14481025935319314
3202,fold_1,3202,6353,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00927.jpg,-0.8429586058921091,-0.11917813346596628
3203,fold_1,3203,6354,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00584.jpg,-0.9169530025872834,-0.32886971799616616
3204,fold_1,3204,6356,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01811.jpg,-0.9255547063656904,0.08549497120617688
3205,fold_1,3205,6357,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01752.jpg,-1.0286353150908791,-0.004152622525383287
3206,fold_1,3206,6360,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_09454.jpg,0.1392940512582197,-0.07908762660704893
3207,fold_1,3207,6362,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_01333.jpg,-1.0849234228182238,-0.12944464300041536
3208,fold_1,3208,6365,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_03466.jpg,-0.052077605328243015,-0.1118550125722162
3209,fold_1,3209,6367,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_01378.jpg,-0.9552543249449589,-0.21959448065379816
3210,fold_1,3210,6368,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_04426.jpg,-0.8852576963007281,0.05610718277896665
3211,fold_1,3211,6369,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02452.jpg,-0.24958506491293653,-0.09682925262689857
3212,fold_1,3212,6370,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_05418.jpg,0.3451998040215978,-0.08408098951938603
3213,fold_1,3213,6372,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_01974.jpg,-0.5563898745723754,-0.04360227998755162
3214,fold_1,3214,6376,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_01126.jpg,-0.8985954634359024,0.06385393806862733
3215,fold_1,3215,6377,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_07623.jpg,-0.1804731031273048,-0.02523073293539624
3216,fold_1,3216,6378,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_05309.jpg,-0.5936489771061826,0.0864640252074299
3217,fold_1,3217,6381,case10,negative,Sun_Multimodal/Train_Negative/case10_negative_img_00080.jpg,0.021076570468051115,-0.08756874964536276
3218,fold_1,3218,6382,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_05393.jpg,-0.07848600402978412,-0.07866822094610404
3219,fold_1,3219,6383,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_08780.jpg,0.41722097908422007,0.01671962414950423
3220,fold_1,3220,6385,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_04598.jpg,0.5347663685944333,0.010336729863304916
3221,fold_1,3221,6387,case2,negative,Sun_Multimodal/Train_Negative/case2_negative_img_05261.jpg,0.3905741162651928,-0.5508139199332243
3222,fold_1,3222,6388,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_02324.jpg,-0.8913682230746112,0.24845650711182182
3223,fold_1,3223,6390,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00471.jpg,-0.9256660783968553,-0.17912771314193088
3224,fold_1,3224,6394,case5,negative,Sun_Multimodal/Train_Negative/case5_negative_img_06432.jpg,-0.8474059136824642,-0.07525941964519145
3225,fold_1,3225,6397,case8,negative,Sun_Multimodal/Train_Negative/case8_negative_img_00529.jpg,-1.1634203091421784,0.020678596482218703
3226,fold_1,3226,6398,case12,negative,Sun_Multimodal/Train_Negative/case12_negative_img_02106.jpg,-0.797960381363693,-0.4105646475743585
